"소득","가계지출금액","가계지출_소비지출금액","가계지출_비소비지출금액"
6520638,3550806,3079939,470867
6521360,4708028,2953755,1754274
652313,487558,414128,73430
6523548,4870181,4135230,734950
6524952,6267570,1171083,5096487
6527000,4320548,2646558,1673990
6527383,2635716,2346799,288917
6527613,6148477,3106117,3042360
652803,631833,631833,0
6528913,3280960,2974975,305985
653000,415880,308880,107000
6530000,23966739,21675379,2291360
6531589,3545425,2338908,1206516
653257,1581687,1439947,141740
6532783,8942323,7200543,1741780
6533333,6534744,5462666,1072078
6533990,4113782,3104208,1009574
653500,385320,328820,56500
6535143,3532675,1813487,1719188
6535185,6266668,4319223,1947445
6537000,995306,995306,0
6537042,6230638,3345167,2885471
653750,1298118,916451,381667
653750,1681215,1530185,151030
653750,433910,325910,108000
653750,518430,518430,0
653750,732593,676590,56003
653750,734673,696340,38333
653750,801190,801190,0
6537800,4819024,3254064,1564960
6538290,5375590,4549580,826010
6538500,5845316,4503307,1342009
6538810,8220177,7381351,838827
6539000,3516099,2037109,1478990
6539660,5846537,4395792,1450745
6539804,4538220,3320897,1217323
6543000,5628529,3108539,2519990
6543110,3790711,2934427,856283
6544667,3866593,2271086,1595507
6545507,4046416,2903108,1143308
6546237,3068205,1829139,1239067
654697,751125,669458,81667
6547220,5490093,3866973,1623120
654800,134100,134100,0
6548000,3693142,1842542,1850600
6548300,4464033,3553123,910910
6548808,4300198,2162957,2137241
6548845,3450629,2061544,1389085
6550000,2730227,2468197,262030
6550000,5735787,4884617,851170
6550000,6015937,3174597,2841340
6550923,3736783,2813880,922903
6552600,6246312,4007202,2239110
6553690,3978142,3196652,781490
6553760,4545429,3305099,1240330
6553885,5337580,2735170,2602410
6554153,4739464,3007374,1732090
6554980,6256640,4990016,1266623
6556140,5618679,3995859,1622820
6556913,4168173,2528509,1639663
6558547,3843209,3010925,832284
6558637,2590867,2420530,170337
656000,453255,211965,241290
656000,899617,869617,30000
6560000,5757994,4648037,1109957
6560167,3788354,2980020,808333
656067,634090,617423,16667
6561527,4092305,3067515,1024790
6561955,2515097,1591883,923213
656250,655652,515652,140000
6563160,4515677,3136057,1379620
6563185,2523237,1995402,527835
6563425,1586424,1436992,149432
6564593,3239750,2310100,929650
6564868,3495353,2585353,910000
656600,830360,810360,20000
656645,509189,499523,9667
656667,1149424,1116090,33333
6567320,2506506,1979976,526530
6567567,5781006,4434830,1346177
6567840,5583742,4853895,729847
6569247,5699560,1110600,4588960
6569792,4451668,2603738,1847930
6569807,5841752,4272726,1569026
6570000,5549121,4670405,878716
6570000,6149352,4445692,1703660
6570667,5128872,3884582,1244290
6570727,7444413,3073826,4370587
657150,898571,898571,0
657183,563360,563360,0
657250,584110,575443,8667
657310,666213,649547,16667
657333,665157,399157,266000
657407,841283,824617,16667
657450,818090,818090,0
6574975,4863711,4038564,825147
6575680,2454253,2094249,360004
6576297,3139779,2490195,649583
6576437,3455415,2013085,1442330
657645,983300,983300,0
6576834,3160163,2281475,878688
6577000,6760091,4598907,2161184
6577417,1992762,1743659,249103
657743,626600,626600,0
6577900,5014672,3189014,1825658
6577920,4225052,3617292,607760
6579000,4498457,2160361,2338096
6579462,5274606,3674034,1600572
6579925,2931829,2233929,697900
6580000,3374114,2607618,766497
658015,474550,372670,101880
6580673,5294019,3370943,1923076
6580703,3368553,2466646,901907
658167,572667,546000,26667
6581860,3409051,2172924,1236128
6582605,4353417,3044413,1309004
6583333,4569793,3629996,939797
658703,626238,469615,156623
658750,541857,528233,13623
6587540,3904640,2871467,1033173
6589167,3765041,1645614,2119427
6589430,6344978,4237127,2107851
659000,723453,665453,58000
6590000,3445164,2305687,1139477
6590000,5949031,3795631,2153400
659110,725084,675084,50000
6591273,3130542,1833685,1296857
6592890,3674086,2512587,1161499
6592927,3102733,2313543,789190
6593320,5488255,3628152,1860103
6593333,4364299,3039722,1324577
659475,632172,555505,76667
6595231,6354009,5162926,1191083
659540,469141,435361,33780
6595667,5571400,5064900,506500
6600000,5078382,4550742,527640
6600000,5523955,3337805,2186150
6600000,6722475,4395378,2327097
6600000,7741016,5245842,2495173
6600508,2573865,2286265,287600
6600680,8132601,7221008,911593
660090,339290,323790,15500
6602047,5162152,2785408,2376743
6602308,6122952,4132626,1990326
6602556,4654393,3680572,973821
6603375,2408063,1803833,604230
660406,464651,415571,49080
660406,475891,445406,30485
6605402,1929667,1180022,749645
660720,602900,574370,28530
660720,672810,624890,47920
660720,698050,679030,19020
6607390,6788877,5504031,1284847
6607500,4510244,3458544,1051700
6608314,3152958,2031868,1121090
6610284,3875753,3492916,382837
6611900,3146397,1858980,1287417
6612053,6599420,4517494,2081927
6613556,5272032,4094565,1177467
661480,848848,718848,130000
6615980,2986635,2028532,958103
6616690,4883462,4457777,425685
661750,795975,515475,280500
6618333,5472907,3824112,1648796
6618358,5288926,3750629,1538297
6619000,5581243,4129543,1451700
6619820,8896386,6298102,2598283
6620000,4862182,3035738,1826443
6620733,2801201,1284605,1516597
6621060,3924071,2511232,1412839
6621227,6312785,3929475,2383310
6621947,3900902,2225049,1675853
6625717,3150305,2927992,222313
6626443,13603345,11920536,1682809
6626667,3417158,2708311,708847
6626932,5071637,3446377,1625260
662750,501730,471730,30000
6627640,9548776,8275896,1272880
6627699,3893700,3102117,791583
6629180,4863252,3055089,1808163
6630000,3109890,2012150,1097740
6630000,6099639,3809092,2290547
6630000,6835408,3939595,2895813
6630583,2950543,1194630,1755913
6632110,3484843,2024507,1460336
663233,754137,739360,14777
663333,450103,450103,0
6633333,3858870,3025398,833472
6633333,7505818,4762618,2743200
663350,558287,558287,0
6633790,6001800,5291003,710797
6634863,876710,790043,86667
6634935,3233180,1950543,1282637
6636723,2692224,1477834,1214390
6636780,5568424,4964064,604360
6636948,5420393,4088410,1331982
6637450,4464691,2372187,2092503
663787,1009960,653293,356667
663798,587446,530353,57094
663800,966931,946931,20000
664070,526213,442783,83430
6641150,5704511,4408004,1296507
664192,4642205,1687849,2954357
664283,445755,345755,100000
664289,894908,894908,0
6644472,6087427,4872510,1214917
6646235,4423652,3184117,1239535
6647780,8609850,6078600,2531250
664900,292007,292007,0
6649320,4106928,2485960,1620968
6650000,5503020,3990648,1512372
6650301,5599975,4336495,1263480
665047,579093,469093,110000
6651251,8053597,6024347,2029250
6651550,6981262,5792632,1188630
6653017,5692123,4580569,1111553
665303,1025257,1012560,12697
6653430,7525746,4930256,2595490
6653497,4251694,2561519,1690176
665437,994915,446659,548257
6654575,5989730,5281007,708723
6655030,4167543,2870113,1297430
6656000,4964595,3216125,1748470
6658532,4664005,3537069,1126936
6659107,5306378,4448468,857910
6660913,2948696,2621491,327205
666197,351500,294833,56667
6662333,4387737,4327603,60133
6663120,4953317,3846918,1106399
6663170,3623535,2817245,806290
6663290,7388782,6412592,976190
666341,1766828,659208,1107620
6663997,2234563,1835893,398670
6664193,4881385,3274875,1606510
6664736,4203913,3131278,1072635
6665000,2700951,2341335,359617
6665670,1062235,912235,150000
666624,158681,158681,0
6666600,6829185,5658045,1171140
6666667,4359120,3579676,779443
666667,1056063,726043,330020
666667,1518078,1284012,234067
666667,1769603,1334673,434930
66667,1309727,1002840,306887
66667,2171832,1442878,728953
66667,719152,607485,111667
66667,867249,758137,109112
6667667,5116688,4346195,770493
6667805,7292175,2952175,4340000
6668107,5781133,3952380,1828753
6669333,2275902,2050436,225467
6669693,5567350,4091537,1475813
6670000,3823264,2013524,1809740
6670000,6576191,6015428,560763
667333,1594766,915373,679393
667417,876549,848849,27700
6674283,4958421,3680245,1278177
6674737,5000186,4260241,739946
6675770,5599123,4472813,1126310
6675786,7155961,6013931,1142030
6676667,3272022,1718058,1553964
6677817,5231818,3818001,1413817
667837,367767,367767,0
6679113,4674810,4277640,397170
6679880,5822026,5154362,667663
6680000,7587277,4438542,3148735
6680530,4493378,2289568,2203810
668163,971712,958379,13333
6681660,14133627,12474346,1659281
668221,687678,687678,0
6682403,5726081,5367981,358100
6682667,1866989,1523639,343350
6682743,5467976,4686246,781730
6682743,6444143,4689804,1754339
668296,833507,635173,198333
6683063,3599448,2471038,1128410
6684000,3726424,3036181,690243
6684937,1460859,1346713,114146
6684964,4125441,3314932,810510
6686667,5773879,4285903,1487977
668750,579000,461500,117500
6688787,4030537,1436847,2593690
6688923,4250470,2981939,1268531
6688967,3520709,2095819,1424890
6689983,5393730,4055993,1337737
6690000,1901150,1191284,709866
6690000,2060762,1245950,814813
6690083,3264862,2788576,476287
6690228,4335453,1529408,2806045
6690750,3314181,2887136,427045
6692850,4836545,3288975,1547570
6694260,4847810,4016896,830913
6694667,7559920,6199813,1360107
6695963,5134157,3416037,1718120
6696755,7068490,5409081,1659409
6696770,3090228,2683769,406459
669737,506153,416560,89593
6698838,2697115,1765987,931128
6699067,13174203,11850837,1323367
6699310,4733879,3669209,1064670
6699917,4672176,2609293,2062883
670000,588583,588583,0
670000,597827,597827,0
670000,699520,578187,121333
6700302,3322980,1756879,1566101
6700344,5071332,3912824,1158508
670080,488810,488810,0
6700873,2121994,1345777,776217
6701767,3913337,2780284,1133053
6702416,5343771,3280218,2063554
6702436,4146833,2935501,1211332
6703737,7306867,5661725,1645142
6703850,1875241,1395801,479440
6704017,5394663,4349486,1045177
6704040,4093295,2319665,1773630
6706366,5471665,4117675,1353990
6707883,4908845,2945011,1963834
6708870,4412565,3382771,1029793
6710697,4977024,4593360,383663
671090,1648050,1336824,311226
6711000,1611161,1067161,544000
671147,400250,359450,40800
671245,428275,400275,28000
6716000,5279940,2963103,2316837
6717380,4009532,2502162,1507370
6717720,5705244,4151597,1553647
671877,478630,395297,83333
6719530,2205920,1758760,447160
6720227,4442068,3516908,925160
6721310,5154623,3609761,1544862
6721411,5707669,3675784,2031884
672153,1954640,801307,1153333
672177,1154310,779310,375000
672415,1074783,1073427,1356
6726342,4701972,3470867,1231104
672667,802173,645840,156333
6727790,4891806,2712874,2178932
672780,444635,444635,0
672800,1416710,1416710,0
6728332,3829399,3007812,821587
6729004,1112135,825910,286225
6729377,5586745,3112575,2474170
673000,1030285,943285,87000
6730000,3421433,1922757,1498677
6730050,4643648,2956954,1686694
673044,428889,382946,45943
6732000,2956419,2310836,645583
6732530,3563429,2262485,1300943
673333,1688469,1515135,173333
673333,554897,429897,125000
6733333,3538740,1919450,1619290
6733333,4338210,3578482,759729
6733333,5091523,3583453,1508070
6733365,6631768,5726363,905405
6733820,4006396,3399946,606450
673483,472097,465430,6667
6735163,5185759,4510156,675603
6735345,3146088,1591559,1554529
673551,1832863,1829196,3667
6735523,4078791,3613077,465713
6736573,5595231,3519925,2075307
673667,923435,796435,127000
673673,954577,944577,10000
6737000,4096785,3095370,1001415
6738000,5511868,1709175,3802693
6738470,9527551,8564216,963335
673900,616807,582474,34333
6739284,4258642,2258664,1999978
674000,606070,561520,44550
674000,816287,812953,3333
6740000,2537055,1531489,1005566
6740153,7866523,6129792,1736731
674077,510418,510418,0
6741000,3456874,3138914,317960
6741401,5407338,3397029,2010309
6742609,2739455,1763455,976000
674270,1037851,1037851,0
674270,1142362,1142362,0
674270,835112,835112,0
6743134,6351472,4889832,1461640
6743576,4682351,2990643,1691708
6743757,4869226,3364396,1504830
6744397,5018660,3556913,1461747
6745150,4090880,2124605,1966275
6745780,5706408,3483048,2223360
6746761,3777010,2576720,1200290
674750,559317,419273,140043
6748975,1869380,1814380,55000
674913,1559343,1535177,24167
67500,2358505,1421285,937220
6750000,3239056,2449721,789335
6750000,3766859,2843499,923360
6750000,3825448,2461988,1363460
6750000,7415105,6727705,687400
675010,841760,811085,30675
675078,999097,798431,200667
6752046,3490399,2369636,1120763
675209,467703,452703,15000
6753317,4818503,3701433,1117070
6755000,5064004,3648441,1415563
6755350,5142741,2107095,3035647
6755378,7406064,5963843,1442222
6755426,3898130,1941059,1957071
675810,1000061,935061,65000
6758400,4764315,3942405,821910
6759133,2197184,1282351,914833
676000,1658776,1560906,97870
676000,518520,518520,0
676000,597714,531214,66500
676000,868250,838250,30000
6760433,4111335,2749597,1361738
676169,881269,757935,123333
676199,436614,436614,0
6763507,5495216,3525266,1969950
6764810,6239122,5069342,1169780
676547,2166047,2148106,17942
6765870,4933694,3007474,1926220
6766050,3917297,3375527,541770
6766163,3722170,2204282,1517888
6766562,3753348,2837150,916198
6766700,4402461,4222261,180200
6767460,8350589,6776839,1573750
6768400,3303774,1502440,1801334
6769083,1824705,1133675,691030
676917,599325,543991,55333
676980,533057,526390,6667
6770000,5913594,3555980,2357614
6770596,5143712,3215548,1928164
677180,4516650,1980773,2535877
677250,416013,304880,111133
677317,706757,540090,166667
6774747,2755711,2322813,432898
6776520,3009323,2741046,268277
677744,969991,767834,202157
6777500,5735526,2329411,3406115
677900,548173,503840,44333
677900,560590,390590,170000
6779333,6341656,5643076,698580
678110,2132111,1464396,667715
6781587,1227019,1035402,191617
6781627,2352457,1985990,366466
6782820,4492994,2910244,1582750
6785423,2810671,2633946,176725
678620,289059,261059,28000
6787117,4738906,3445083,1293823
6787740,4166081,2342388,1823694
678790,1198528,1065195,133333
6788807,3153229,1747291,1405938
6788820,4573539,3435964,1137575
6789053,4063106,2630032,1433073
6789747,4310090,3580410,729680
6790243,6962853,6392853,570000
6790570,3778293,2506839,1271455
6792040,5610819,5223729,387090
6792167,6607198,4956342,1650857
6792340,5424993,3806773,1618220
6792710,4549082,2236092,2312990
679300,819797,653130,166667
679474,617483,520766,96717
6794794,4790718,3363411,1427307
679613,463223,463223,0
6796667,5855868,4890484,965385
6797283,3884036,2585356,1298680
679750,450110,450110,0
6798850,6816972,3799426,3017546
6799933,4169095,2770002,1399093
680000,841356,720526,120830
6800000,3660820,2311901,1348918
6800000,4368941,3262014,1106927
6800000,4430691,3357771,1072920
6800000,4619102,3820225,798877
6800000,5111019,2891359,2219660
6800000,5170145,3817326,1352818
6800000,5190378,2827508,2362870
6800000,5526457,4384931,1141526
6802120,4293188,3186268,1106920
6802200,1601123,1056115,545008
680270,803905,736162,67743
6802753,5238261,3835438,1402824
6803265,3490200,2138335,1351865
680417,747901,594567,153333
680470,1224796,987136,237660
6805333,2405773,1785173,620600
680570,514440,499740,14700
6806167,5732958,3919900,1813058
6808333,2994406,2469476,524930
6808333,6174075,3329865,2844210
6810000,4290871,2954483,1336388
6810771,4191105,2538690,1652415
681120,1950890,1830890,120000
6811200,1938788,1405788,533000
6811390,2853017,2028296,824721
6811463,4185221,3579114,606107
681290,677977,547977,130000
6813347,7370459,5708539,1661920
681363,606060,606060,0
6813647,5967611,3229864,2737747
681530,401111,337564,63547
6815330,3923421,2694248,1229173
6815928,3962681,2154057,1808623
6816347,4657965,3253682,1404283
681667,841690,841690,0
6819340,6186300,5524633,661667
682003,449536,445869,3667
682080,3448335,1523894,1924441
682093,545080,545080,0
6821500,4743838,2790558,1953280
6821954,4759747,3600574,1159173
6822007,6505623,5634423,871200
682417,1234937,1234937,0
6824673,8623768,5311042,3312727
6825233,5882463,4128810,1753653
6825519,2736590,1159923,1576667
682601,1737641,1580975,156667
6826297,2818088,2287487,530601
682750,690562,631895,58667
6828490,3386324,2635198,751126
6828667,3936130,2530042,1406088
6830533,5539167,4009911,1529257
6831259,3744214,3150724,593490
6831667,5951240,5498844,452397
683167,664103,384510,279593
6831869,3886441,2366601,1519839
6832920,4557114,3007984,1549130
683333,2779284,2745964,33320
683333,650713,507380,143333
683333,922600,922600,0
6833333,5199492,3218159,1981333
6833333,5247830,3933080,1314750
6833800,4370036,3056836,1313200
6834500,1117731,893201,224530
6834750,3030401,1759338,1271063
6836989,3238969,1968719,1270250
683750,506220,264070,242150
6838697,3390646,2657549,733097
6840000,4321909,3186501,1135408
6840000,7697147,6207353,1489794
684030,686955,636955,50000
6840733,4406882,3302062,1104820
6841621,4473837,2412635,2061202
6841621,5298056,3330204,1967852
6841910,3694544,3044934,649610
6844103,4614257,2973447,1640810
684573,963710,820377,143333
684623,586253,519587,66667
6846394,3978635,2876130,1102505
684731,977333,968864,8469
684740,1448123,1224178,223945
6848333,2348952,1552789,796163
684847,618055,364989,253067
684947,925110,881776,43333
6849846,16518096,13907868,2610228
685000,658330,631663,26667
685000,781679,704325,77353
6850000,2882894,1769874,1113020
685040,596150,456150,140000
6850417,14910888,14354148,556740
6851422,7720816,5517536,2203280
685184,804688,778021,26667
6853174,4862464,2827681,2034783
6853244,4164727,2572351,1592377
6853333,12536087,10405178,2130909
6853667,495497,262163,233333
6853750,3151354,2067557,1083797
6853920,4494638,2495128,1999510
685433,2458190,581524,1876667
6856636,4160641,3378754,781887
6857047,2776128,1814802,961327
6857260,3011375,2394062,617313
685759,489906,456572,33333
6857767,4073750,3047740,1026010
6859126,8150635,6782301,1368333
6860000,5415405,3776248,1639157
686114,806350,799683,6667
6861180,4427124,3240194,1186930
686122,881707,798373,83333
6861477,2294915,1500652,794263
6862460,7990271,5684109,2306162
6862850,5363120,3377481,1985639
686394,615645,573145,42500
686400,2607025,1323134,1283891
6864200,4342074,2524954,1817120
6864890,4255705,3580885,674820
6865750,3859864,1492510,2367354
6866631,4245947,2889984,1355963
686667,4430489,2867052,1563437
686698,533141,533141,0
686850,619660,612160,7500
6868660,4592957,2198934,2394023
6870393,3210236,2517692,692543
687049,1115238,1065238,50000
687050,404706,404706,0
687083,1041267,869933,171333
687083,738960,560627,178333
6871285,4906420,3813555,1092865
6873007,3429300,2151123,1278177
6874260,6128990,5214327,914663
687447,493883,393883,100000
6875390,4020163,3363953,656210
6875910,4225833,3136763,1089070
687800,1937155,1634167,302988
687837,906120,839453,66667
6878858,9921012,4752373,5168639
687896,1246947,1205376,41571
6879027,5329977,3978155,1351822
688000,235520,235520,0
688000,473790,193617,280173
6880000,11937787,9895703,2042083
6880667,4780068,3118186,1661882
688071,956800,946800,10000
6881940,5295663,4042187,1253477
688226,995159,770509,224650
688272,514945,511611,3333
688360,703172,649839,53333
6883775,5399834,3571321,1828513
6884563,4491204,2866786,1624418
688510,800660,770760,29900
688583,468661,427295,41367
688610,1104534,1002308,102227
6886573,4464609,3083322,1381287
688750,784020,574020,210000
6888080,1669049,1277694,391355
688850,641470,530470,111000
6890855,3799027,1864143,1934884
6891080,4219773,2904523,1315250
6891155,4117350,2768868,1348482
6891653,3893225,2326468,1566757
6891820,1569535,1432202,137333
6892820,4247974,3118204,1129770
6894513,4533944,3540098,993846
689500,522955,466955,56000
6896667,3836085,2398993,1437091
6897266,4583939,2804809,1779130
6898791,4921970,3722286,1199683
689893,692130,642130,50000
6899328,6758339,4466054,2292285
689991,637404,616906,20498
690000,1353581,1001581,352000
690000,3685697,3498577,187120
690000,408820,408820,0
690000,787309,687309,100000
6900000,3085070,2371736,713333
6900000,3833132,2476142,1356990
6900000,4229468,2087227,2142241
6900000,4318603,1754242,2564361
6900000,4581380,3952550,628830
6900000,4668070,2994057,1674013
6900000,6222140,5132083,1090057
6900000,6424626,5068836,1355790
6900680,4480031,3258101,1221930
6901153,3798405,3478112,320293
6901433,7346464,4352404,2994060
6904667,5447538,3575121,1872417
690480,1555306,1316306,239000
6905543,3963472,2614336,1349137
690610,813150,622157,190993
6906967,3478560,2216530,1262030
6907579,4006952,2476567,1530385
690800,646387,565243,81143
6908747,4735795,4021378,714417
6910508,4655483,3375456,1280027
6910667,4116179,2436782,1679397
691075,2052507,1885989,166519
6911817,3484798,1956632,1528167
691403,555149,545149,10000
691417,642187,642187,0
6914423,3355606,1870756,1484850
691482,866464,843130,23333
6915000,3848078,2820878,1027200
691667,1217727,1043727,174000
691707,840244,690244,150000
6917113,4451493,3721973,729520
6917260,4011889,3512062,499827
6918290,4181708,2217982,1963727
6920000,4382721,3482870,899851
6920687,3933436,1856350,2077087
6924370,4672494,3361751,1310743
692443,1016474,963141,53333
6925973,2635154,1507167,1127987
6926110,4476738,2699814,1776924
6926670,4775893,2337033,2438860
6926780,8281429,7761159,520270
692693,497067,387040,110027
6928247,7203942,4631539,2572403
692850,1046157,759490,286667
6930602,2622786,621109,2001677
6930716,3638892,2613163,1025729
6933250,4537165,3164610,1372555
6933333,3367249,2868893,498356
6933333,5390141,3809941,1580200
6934007,6766992,5108912,1658080
6934910,9309991,6565271,2744720
693520,1023517,864184,159333
693607,614698,614698,0
6936780,4107203,1816469,2290733
6937400,4614637,3797592,817045
6937653,5070538,3829205,1241333
6938482,3351598,2198458,1153140
6938843,2860080,953969,1906111
6941373,4403427,2685693,1717733
694230,371949,352949,19000
694276,565041,565041,0
6943333,3691855,2920645,771210
6943467,7830199,6766045,1064153
694360,397300,345410,51890
6944967,6470715,4445495,2025220
694530,434630,419630,15000
694680,655057,621724,33333
6947500,2965235,1976825,988410
694767,862273,862273,0
694920,745650,528983,216667
6950000,3793332,2289070,1504262
6950835,4444876,3781595,663281
6951300,4784690,3589780,1194910
695155,995721,985721,10000
6951700,5958283,4498040,1460243
6952030,3123985,2721955,402030
6952430,5775081,3453351,2321730
695290,1681119,1320785,360333
695290,674082,632082,42000
6953170,5589171,3726034,1863137
6953590,3400749,2264467,1136283
6955100,5287387,3129827,2157560
6955100,5512452,3574179,1938273
6955277,5005445,3226788,1778657
6955500,3164276,2069266,1095010
695595,830217,806087,24130
6956387,4832676,2454281,2378395
6958796,6767619,4702184,2065435
6960000,3399807,2800444,599363
696133,727022,457022,270000
6962115,5608343,4657583,950760
696250,1582958,1498948,84010
6963210,4841217,3586193,1255024
6963980,4735549,2794089,1941460
696400,1448083,1158750,289333
6964308,5355614,3184794,2170820
6964612,4719556,3139216,1580340
6965610,6241333,1542763,4698570
6966000,6814350,5656491,1157859
6966173,2862644,1925541,937103
6966667,5346562,4745570,600992
696667,991777,758443,233333
6967100,5048730,3397967,1650763
6967846,5027568,3441291,1586277
696827,1144269,954269,190000
6968396,4941985,4025589,916397
697000,734228,623818,110410
6970000,2179697,1969178,210519
6970060,2725845,1387915,1337930
697167,1030897,927230,103667
697280,505050,505050,0
697430,818747,777080,41667
6974352,2845465,1840743,1004722
697437,527531,527531,0
6975100,4272093,2650621,1621473
6976367,4980462,4116962,863500
697757,448797,432130,16667
6978000,6174604,4490364,1684240
6978455,2093550,1926530,167020
697933,1630196,1364262,265933
6980943,6089808,3014232,3075576
698150,594107,433440,160667
6981742,4149634,1830407,2319227
6983667,5042393,3575297,1467097
6984000,5313914,3032254,2281660
698417,1032030,961835,70195
6984380,5533564,2980344,2553220
698580,1569790,1419790,150000
6986090,5657965,3751209,1906756
6987314,4761366,4212789,548577
6987317,2761382,2270345,491037
6988470,6155550,4796443,1359107
6993360,5396414,2279337,3117077
6994117,2417444,2199558,217887
6994210,6202725,5076152,1126573
6994883,4991853,2833181,2158672
6996000,3310093,3090093,220000
699686,626720,626720,0
6997133,5626280,4681437,944843
6998795,7421194,5641079,1780115
6999333,7500251,6052196,1448055
700000,1052961,956321,96640
700000,1087208,754228,332980
700000,1122744,987744,135000
700000,1153612,1063842,89770
700000,1409240,901240,508000
700000,2366245,2120592,245653
700000,469660,412120,57540
700000,501270,451270,50000
700000,503315,503315,0
700000,541940,522340,19600
700000,568283,566283,2000
700000,582623,582623,0
700000,600773,564107,36667
700000,608216,497806,110410
700000,617503,497630,119873
700000,678952,561302,117650
700000,743066,698516,44550
700000,772470,771137,1333
700000,777601,544751,232850
700000,800233,582253,217980
700000,850092,750012,100080
7000000,1645010,1311710,333300
7000000,1691735,1649019,42717
7000000,2853516,2425216,428300
7000000,3091196,2287486,803710
7000000,3242753,2460053,782700
7000000,3333357,2671561,661797
7000000,3369085,2522055,847030
7000000,3443062,3126914,316148
7000000,3590514,2030214,1560300
7000000,4000969,2236289,1764680
7000000,4299705,3072465,1227240
7000000,4801804,3618637,1183167
7000000,5116871,4264061,852810
7000000,5137012,3116192,2020820
7000000,5145966,3955596,1190370
7000000,5151398,1971520,3179878
7000000,5327127,4166397,1160730
7000000,5430155,3702518,1727637
7000000,5504952,2432881,3072071
7000000,5524282,4011437,1512845
7000000,5560894,4442484,1118410
7000000,5594396,2231748,3362648
7000000,5734941,3926441,1808500
7000000,6034113,4320873,1713240
7000000,6801814,5612858,1188957
7001810,7448850,5406925,2041925
7003333,4000892,3409692,591200
700343,834055,802388,31667
7004320,4498597,2898221,1600377
7006667,3683430,2462890,1220540
700667,3778404,2854111,924293
7007132,6376313,5324143,1052170
7008857,3591355,2847398,743957
7009970,3974595,1853243,2121352
7010327,4458468,2797208,1661260
701100,386204,336204,50000
7011500,3466158,3187030,279128
701230,563740,379090,184650
701359,1253743,1171866,81877
7013850,7938884,3086414,4852470
7015005,4619164,3376271,1242893
701620,736039,736039,0
7016220,4286460,2875900,1410560
7016667,5563236,3330935,2232301
7016667,5732660,3780417,1952243
7016800,8834950,7161241,1673708
701887,889295,753459,135837
7019000,5473860,3537803,1936057
7019020,5425098,3034800,2390298
7019738,5301134,3777877,1523257
702000,608424,537277,71147
702050,557328,423188,134140
702233,1396064,899114,496950
702269,737087,737087,0
7023030,3500115,2671395,828720
7023313,5827524,3631354,2196170
702400,844116,820783,23333
702500,728523,728523,0
7025000,4181462,3214955,966507
702570,324550,324550,0
702665,448055,389095,58960
702667,1049640,937333,112307
7026875,5748239,5692239,56000
702783,1086690,955384,131307
7028473,3758676,2598786,1159890
703000,636170,392837,243333
7030592,4366044,2327529,2038515
7032000,4018827,3609922,408905
7032300,5064294,3318218,1746076
7032300,5071958,3757143,1314815
7033333,3444018,2222185,1221833
7033333,4965951,2239819,2726131
7034267,4735974,3692132,1043842
7035149,3853738,2785738,1068000
7035977,4320696,3233034,1087662
7036332,18582934,16893854,1689080
7036750,1897670,1691670,206000
703750,521628,445138,76490
703750,553422,420088,133333
7037753,12554362,10873423,1680939
703821,749983,746650,3333
7039240,3407827,2153157,1254670
7040000,3501523,2881894,619629
704030,991848,953515,38333
7041632,4800863,2591097,2209767
7042716,7106761,5101197,2005563
7043419,6134244,3942512,2191731
7044115,3399811,1969851,1429960
7044416,3642161,1725841,1916320
704570,325194,267694,57500
7046445,2952605,2525485,427120
7046667,4051126,2937392,1113733
7047657,6066322,4399494,1666828
704883,948975,889308,59667
7049540,5086324,3474184,1612140
705000,597497,547497,50000
7050000,10058643,8951893,1106750
7050000,4460572,3861338,599234
7051093,3187345,2674652,512693
7051173,4775346,3086549,1688797
7051853,3518858,2805798,713060
705233,613241,593241,20000
7053017,7671481,6572841,1098640
7054263,4719093,4157214,561880
7055667,4324440,2350927,1973513
705610,1565252,1513585,51667
705645,729705,629705,100000
705753,1301337,1181337,120000
706000,1279614,1115354,164260
706000,1919702,1919702,0
706000,494650,464650,30000
706090,697593,617593,80000
7062169,4366323,3016274,1350049
7062205,3635249,1909912,1725338
7062290,5219893,3301018,1918875
706393,368407,353493,14913
7065367,5327710,4602110,725600
7066667,2782123,2257917,524207
7066667,4631113,2820803,1810310
706688,774488,764282,10206
706823,1113586,691169,422417
7070000,6213059,4843669,1369390
7070000,7874555,6129555,1745000
7070100,4076903,3383718,693185
707050,852606,760153,92453
707083,861704,737370,124333
7072727,2799493,2218537,580956
7074000,4462930,2623525,1839405
7074700,4500774,3466734,1034040
707667,658313,516089,142223
7076863,3138940,1987810,1151130
7077442,5519021,4053827,1465193
707750,143210,130360,12850
707838,528468,405135,123333
707840,465107,451773,13333
7078483,2911788,1552088,1359700
707903,899610,812023,87587
7079640,5014737,3180550,1834187
7080000,5313340,3499060,1814280
7080344,11752343,9658940,2093403
7080427,5469591,2625876,2843715
708060,476585,459585,17000
7080670,6827385,4950505,1876880
708270,687241,683575,3667
7083127,3216924,2111964,1104960
708333,502173,485173,17000
708355,677125,677125,0
708400,660117,653867,6250
7084277,7229090,5109450,2119640
708610,1238926,926176,312750
7086463,4823186,3410631,1412555
7087380,4166206,2636184,1530022
708750,394567,307900,86667
7087575,4144449,1998069,2146380
7088384,4447843,3539073,908770
7089260,2999774,2106204,893570
